196,1587,1931.625,0.821588041,Custom Interconnect,Custom Interconnect
197,1579.98,2944,0.536677989,Gigabit Ethernet,25G Ethernet
198,1562,3238.4,0.482336957,Gigabit Ethernet,10G Ethernet
199,1558.4,2509.042,0.621113556,Infiniband,Infiniband EDR
200,1555.97,2985.984,0.521091205,Gigabit Ethernet,10G Ethernet
201,1552.44,2880,0.539041667,Gigabit Ethernet,25G Ethernet
202,1551.51,3225.6,0.480998884,Gigabit Ethernet,10G Ethernet
203,1537.19,3182.592,0.482999392,Gigabit Ethernet,10G Ethernet
204,1529,2005.248,0.762499202,Infiniband,4xEDR Infiniband
205,1524.72,1792.627,0.850550616,Omnipath,Intel Omni-Path
206,1521.94,2816,0.540461648,Gigabit Ethernet,25G Ethernet
207,1520.97,2444.707,0.622148176,Infiniband,Infiniband EDR
208,1498.32,2412.54,0.621054988,Infiniband,Infiniband EDR
209,1492.78,2752,0.542434593,Gigabit Ethernet,25G Ethernet
210,1477.92,3053.568,0.483997736,Gigabit Ethernet,10G Ethernet
211,1471,3000,0.490333333,Infiniband,Infiniband FDR
212,1462.97,2507.264,0.583492604,Omnipath,Intel Omni-Path
213,1462.27,2688,0.543999256,Gigabit Ethernet,25G Ethernet
214,1457.73,2011.641,0.724647191,Infiniband,Infiniband FDR
215,1443.56,2316.038,0.623288564,Infiniband,Infiniband EDR
216,1443.56,2316.038,0.623288564,Infiniband,Infiniband EDR
217,1432.9,2153.536,0.665370813,Gigabit Ethernet,100G Ethernet
218,1432,2624,0.545731707,Gigabit Ethernet,25G Ethernet
219,1431.102,1677.722,0.85300306,Custom Interconnect,Custom Interconnect
220,1428,1920,0.74375,Infiniband,56Gb 3D-Torus
221,1418,2413.824,0.587449624,Infiniband,Infiniband FDR
222,1417,2914.56,0.486179732,Gigabit Ethernet,10G Ethernet
223,1416,1999.872,0.708045315,Infiniband,Infiniband FDR
224,1415.47,1530.5472,0.924813034,Infiniband,Infiniband FDR
225,1405,5740.8,0.244739409,Gigabit Ethernet,10G Ethernet
226,1405,2329.6,0.60310783,Gigabit Ethernet,100Gb 6D-Torus
227,1400.88,2560,0.54721875,Gigabit Ethernet,25G Ethernet
228,1391,4917.658,0.282858222,Infiniband,Infiniband FDR
229,1389,2459.002,0.564863306,Gigabit Ethernet,10G Ethernet
230,1363.48,1676.506,0.813286681,Infiniband,Infiniband FDR
231,1359,1667.174,0.815151868,Infiniband,Infiniband QDR
232,1352,2332,0.579759863,Gigabit Ethernet,25G Ethernet
233,1348.56,2780.467,0.48501205,Gigabit Ethernet,10G Ethernet
234,1346.76,2457.6,0.547998047,Gigabit Ethernet,25G Ethernet
235,1345,2770.944,0.485394147,Gigabit Ethernet,10G Ethernet
236,1337,2863.411,0.466925635,Omnipath,Intel Omni-Path
237,1326.25,2027.52,0.65412425,Infiniband,4xEDR Infiniband
238,1325.15,2088.96,0.634358724,Omnipath,Intel Omni-Path
239,1319.52,2400,0.5498,Gigabit Ethernet,25G Ethernet
240,1319.52,2400,0.5498,Gigabit Ethernet,25G Ethernet
241,1316.84,2393.6,0.550150401,Gigabit Ethernet,25G Ethernet
242,1314,2319.286,0.566553672,Gigabit Ethernet,10G Ethernet
243,1311.33,2339.6352,0.560484814,Custom Interconnect,Bull BXI 1.2
244,1307,1950.4,0.67011895,Infiniband,Infiniband FDR
245,1306,2675.2,0.488187799,Gigabit Ethernet,10G Ethernet
246,1299.47,1479.475,0.878331841,Infiniband,Infiniband EDR
247,1289,1686.571,0.764272598,Infiniband,Dual-rail Mellanox EDR Infiniband
248,1286,1806.336,0.711938421,Infiniband,Infiniband FDR
249,1285.6,2049.602,0.627243728,Custom Interconnect,Aries interconnect 
250,1285.6,2049.602,0.627243728,Custom Interconnect,Aries interconnect 
251,1284.5,2621.44,0.489997864,Gigabit Ethernet,10G Ethernet
252,1284.26,2334.72,0.550070244,Gigabit Ethernet,25G Ethernet
253,1283.3119,1463.168,0.877077615,Infiniband,Infiniband FDR
254,1276,2662.4,0.479266827,Gigabit Ethernet,10G Ethernet
255,1271,2984.3,0.42589552,Infiniband,Infiniband QDR
256,1271,2611.2,0.486749387,Gigabit Ethernet,10G Ethernet
257,1269,2560,0.495703125,Gigabit Ethernet,10G Ethernet
258,1269,2560,0.495703125,Gigabit Ethernet,10G Ethernet
259,1266,2618.88,0.483412757,Gigabit Ethernet,10G Ethernet
260,1262,2580.48,0.4890563,Gigabit Ethernet,10G Ethernet
261,1258,2569.728,0.489545975,Gigabit Ethernet,10G Ethernet
262,1257.62,2285.568,0.550243966,Gigabit Ethernet,25G Ethernet
263,1257.615,1503.59,0.836408196,Infiniband,Infiniband FDR
264,1257,1305.6,0.962775735,Gigabit Ethernet,10G Ethernet
265,1254,5196.8,0.24130234,Gigabit Ethernet,10G Ethernet
266,1252,2562.56,0.488573926,Gigabit Ethernet,10G Ethernet
267,1250,1689.2928,0.739954613,Custom Interconnect,Aries interconnect 
268,1242,2534.4,0.490056818,Gigabit Ethernet,10G Ethernet
269,1238,1845.3504,0.670875298,Infiniband,Infiniband FDR
270,1237,2050.048,0.603400506,Gigabit Ethernet,100Gb 6D-Torus
271,1228,2641.408,0.464903567,Infiniband,Infiniband EDR/FDR
272,1228,2242.624,0.547572843,Infiniband,Infiniband EDR
273,1228,2242.624,0.547572843,Infiniband,Infiniband EDR
274,1228,2242.624,0.547572843,Infiniband,Infiniband EDR
275,1225.28,1647.36,0.743783994,Infiniband,Infiniband FDR
276,1223.7,1357.171,0.901654987,Omnipath,Intel Omni-Path
277,1223.7,1357.171,0.901654987,Omnipath,Intel Omni-Path
278,1214.2,1459.814,0.831749798,Custom Interconnect,Aries interconnect 
279,1213.62,1980.72,0.612716588,Gigabit Ethernet,25G Ethernet
280,1213,3244.8,0.373828895,Infiniband,Infiniband EDR
281,1212.8,5160.96,0.23499504,Gigabit Ethernet,10G Ethernet
282,1202.68,2304,0.521996528,Gigabit Ethernet,10G Ethernet
283,1200.35,1293.005,0.928341344,Custom Interconnect,Aries interconnect 
284,1193,1751.616,0.681085352,Infiniband,Infiniband EDR
285,1188,2120,0.560377358,Gigabit Ethernet,25G Ethernet
286,1188,2120,0.560377358,Gigabit Ethernet,25G Ethernet
287,1182,2204.8,0.536103048,Gigabit Ethernet,25G Ethernet
288,1182,2204.8,0.536103048,Gigabit Ethernet,25G Ethernet
289,1181.074,1980.826,0.59625328,Infiniband,Infiniband EDR
290,1181.074,1980.826,0.59625328,Infiniband,Infiniband EDR
291,1180,2200.64,0.536207649,Gigabit Ethernet,25G Ethernet
292,1179.58,1335.398,0.883317183,Omnipath,Intel Omni-Path
293,1178.3,1520.64,0.774871107,Infiniband,Infiniband FDR
294,1171,2120,0.552358491,Gigabit Ethernet,25G Ethernet
295,1171,2120,0.552358491,Gigabit Ethernet,25G Ethernet
296,1167,1505.28,0.775271046,Custom Interconnect,Cray Gemini interconnect
297,1161,2400,0.48375,Infiniband,Infiniband EDR
298,1156.5,2366.976,0.48859811,Gigabit Ethernet,10G Ethernet
299,1154.8,1964.909,0.587711696,Gigabit Ethernet,100G Ethernet
300,1152,2544,0.452830189,Gigabit Ethernet,25G Ethernet
301,1152,2413.824,0.477251034,Gigabit Ethernet,25G Ethernet
302,1152,2361.6,0.487804878,Gigabit Ethernet,25G Ethernet
303,1152,2361.6,0.487804878,Gigabit Ethernet,25G Ethernet
304,1152,2361.6,0.487804878,Gigabit Ethernet,25G Ethernet
